stop_id,stop_name,code,distance,stop_points/0/code,stop_points/0/stop_id,stop_points/0/stop_lat,stop_points/0/stop_lon,stop_points/0/stop_name,stop_points/1/code,stop_points/1/stop_id,stop_points/1/stop_lat,stop_points/1/stop_lon,stop_points/1/stop_name,stop_points/2/code,stop_points/2/stop_id,stop_points/2/stop_lat,stop_points/2/stop_lon,stop_points/2/stop_name,stop_points/3/code,stop_points/3/stop_id,stop_points/3/stop_lat,stop_points/3/stop_lon,stop_points/3/stop_name,stop_points/4/code,stop_points/4/stop_id,stop_points/4/stop_lat,stop_points/4/stop_lon,stop_points/4/stop_name,stop_points/5/code,stop_points/5/stop_id,stop_points/5/stop_lat,stop_points/5/stop_lon,stop_points/5/stop_name
MYFRBDMR,Mayfair and Broadmoor,MTD5024,12060.77,MTD5024,MYFRBDMR:2,40.09362,-88.269847,Mayfair & Broadmoor (SE Corner),MTD5024,MYFRBDMR:3,40.093685,-88.270024,Mayfair & Broadmoor (SW Corner),MTD5024,MYFRBDMR:4,40.093826,-88.269977,Mayfair & Broadmoor (NW Corner),,,,,,,,,,,,,,,
MYFRGTOWN,Mayfair and Georgetown,MTD6104,11622.15,MTD6104,MYFRGTOWN:2,40.096415,-88.269961,Mayfair & Georgetown (SE Corner),MTD6104,MYFRGTOWN:4,40.096525,-88.270008,Mayfair & Georgetown (NW Corner),,,,,,,,,,,,,,,,,,,,
MYFRLCLNSH,Mayfair and Lincolnshire,MTD9956,11687.46,MTD9956,MYFRLCLNSH:2,40.096955,-88.269505,Mayfair & Lincolnshire (SE Corner),MTD9956,MYFRLCLNSH:4,40.097135,-88.269354,Mayfair & Lincolnshire (NW Corner),,,,,,,,,,,,,,,,,,,,
MYFRTDR,Mayfair and Theodore,MTD1334,12696.28,MTD1334,MYFRTDR:2,40.091247,-88.26907,Mayfair & Theodore (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
MYNDCVTRY,Maynard and Coventry,MTD7306,5830.55,MTD7306,MYNDCVTRY:4,40.093575,-88.301542,Maynard & Coventry (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
MYRASLVHL,Myra Ridge and Silver Hill,MTD1456,36137.11,MTD1456,MYRASLVHL:2,40.078201,-88.185173,Myra Ridge & Silver Hill (SE Corner),MTD1456,MYRASLVHL:4,40.078339,-88.185272,Myra Ridge & Silver Hill (West Side),,,,,,,,,,,,,,,,,,,,
MYRATRLS,Myra Ridge and Trails,MTD4377,36292.21,MTD4377,MYRATRLS:3,40.076861,-88.185314,Myra Ridge & Trails (SW Corner),MTD4377,MYRATRLS:4,40.077013,-88.18522,Myra Ridge & Trails (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILANT,Neil and Anthony Dr.,MTD6140,20824.21,MTD6140,NEILANT:2,40.136835,-88.24357,Neil & Anthony (SE Corner),MTD6140,NEILANT:4,40.137213,-88.243812,Neil & Anthony (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILARC,Neil and Arcadia,MTD1632,19655.31,MTD1632,NEILARC:4,40.12984,-88.243688,Neil & Arcadia (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILBELL,Neil and Bellefontaine,MTD5634,19667.64,MTD5634,NEILBELL:2,40.129633,-88.243525,Neil & Bellefontaine (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILBRD,Neil and Beardsley,MTD1451,19206.03,MTD1451,NEILBRD:2,40.1259,-88.243468,Neil & Beardsley (SE Corner),MTD1451,NEILBRD:4,40.126528,-88.243665,Neil & Beardsley (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILBRWS,Neil and Burwash,MTD5622,20883.14,MTD5622,NEILBRWS:3,40.074115,-88.248592,Neil & Burwash (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILCD,Neil and Center Drive,MTD4533,21088.84,MTD4533,NEILCD:1,40.140156,-88.244915,Neil & Center Dr.,MTD4533,NEILCD:4,40.139966,-88.245218,NEILCD4,,,,,,,,,,,,,,,,,,,,
NEILCLMBA,Neil and Columbia,MTD2553,18675.22,MTD2553,NEILCLMBA:1,40.121166,-88.243387,Neil & Columbia (NE Corner),MTD2553,NEILCLMBA:2,40.120985,-88.24349,Neil & Columbia (SE Corner),MTD2553,NEILCLMBA:3,40.121128,-88.243727,Neil & Columbia (SW Corner),MTD2553,NEILCLMBA:4,40.121325,-88.243618,Neil & Columbia (NW Corner),,,,,,,,,,
NEILCNTR,Neil and Center,MTD4149,21067.36,MTD4149,NEILCNTR:2,40.139795,-88.244995,Neil & Center,,,,,,,,,,,,,,,,,,,,,,,,,
NEILEGB,Neil and Edgebrook,MTD1133,19890.23,MTD1133,NEILEGB:2,40.131287,-88.243537,Neil & Edgebrook (SE Corner),MTD1133,NEILEGB:4,40.131372,-88.24372,Neil & Edgebrook (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILERKA,Neil and Eureka,MTD0546,19051.7,MTD0546,NEILERKA:2,40.124817,-88.243473,Neil & Eureka (SE Corner),MTD0546,NEILERKA:4,40.12498,-88.243658,Neil & Eureka (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILGAR,Neil and Garwood,MTD1142,19481.44,MTD1142,NEILGAR:2,40.128355,-88.243532,Neil & Garwood (SE Corner),MTD1142,NEILGAR:4,40.12848,-88.243658,Neil & Garwood (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILHIL,Neil and Hill St.,MTD2305,18514.44,MTD2305,NEILHIL:4,40.119352,-88.243598,Neil & Hill (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILHLY,Neil and Healey,MTD2041,18164.1,MTD2041,NEILHLY:4,40.11175,-88.243583,Neil & Healey (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILHSL,Neil and Hessel,MTD6314,18064.91,MTD6314,NEILHSL:3,40.102415,-88.244242,Neil & Hessel (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILINTR,Neil and Interstate,MTD2740,22225.02,MTD2740,NEILINTR:3,40.1491,-88.248733,Neil & Interstate (SW Corner),MTD2740,NEILINTR:8,40.149186,-88.24948,Neil & Interstate (NW Far Side),,,,,,,,,,,,,,,,,,,,
NEILKNYN,Neil and Kenyon Road,MTD6666,20060.37,MTD6666,NEILKNYN:2,40.13215,-88.243525,Neil & Kenyon (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILMKTV,Neil and Marketview,MTD4650,20964.84,MTD4650,NEILMKTV:2,40.13779,-88.243601,Neil & Marketview (SE Corner),MTD4650,NEILMKTV:4,40.138151,-88.243857,Neil & Marketview (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILMSHL,Neil and Marshall,MTD2362,18247.68,MTD2362,NEILMSHL:2,40.113963,-88.243435,Neil & Marshall (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILN,Neil and North,MTD1613,18901.24,MTD1613,NEILN:2,40.123412,-88.24348,Neil & North (SE Corner),MTD1613,NEILN:4,40.123622,-88.243652,Neil & North (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILSPFLD,Neil and Springfield,MTD6563,18208.06,MTD6563,NEILSPFLD:2,40.112425,-88.243386,Neil & Springfield (SE Corner),MTD6563,NEILSPFLD:3,40.112482,-88.24368,Neil & Springfield (SW Corner),MTD6563,NEILSPFLD:4,40.112697,-88.243593,Neil & Springfield (NW Corner),,,,,,,,,,,,,,,
NEILSTDM,Neil and Stadium,MTD4135,18169.66,MTD4135,NEILSTDM:1,40.102743,-88.243687,Neil & Stadium (NE Corner),MTD4135,NEILSTDM:2,40.102487,-88.243805,Neil & Stadium (SE Corner),,,,,,,,,,,,,,,,,,,,
NEILTCA,Neil and Town Center Apt.,MTD2009,21132.94,MTD2009,NEILTCA:2,40.14405,-88.2485,Neil & Town Center Apt. (SE Corner),MTD2009,NEILTCA:4,40.144086,-88.248528,Neil & Town Center Apt. (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILTWN,Neil and Twins,MTD4982,21642.63,MTD4982,NEILTWN:2,40.1462,-88.248417,Neil & Twins (SE Corner),MTD4982,NEILTWN:4,40.146333,-88.248517,Neil & Twins (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILWASH,Neil and Washington,MTD6425,18604.92,MTD6425,NEILWASH:1,40.119977,-88.243385,Neil & Washington (NE Corner),MTD6425,NEILWASH:4,40.120293,-88.243603,Neil & Washington (NW Corner),,,,,,,,,,,,,,,,,,,,
NEILWHT,Neil and White,MTD3725,18225.97,MTD3725,NEILWHT:4,40.114468,-88.243587,Neil & White (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NEILWLGFRD,Neil and Walingford,MTD3334,21382.92,MTD3334,NEILWLGFRD:2,40.145067,-88.248367,Neil & Walingford (SE Corner),MTD3334,NEILWLGFRD:4,40.145167,-88.248533,Neil & Walingford (NW Corner),,,,,,,,,,,,,,,,,,,,
NPLTNANTHNY,Napleton and Anthony,MTD4413,33662.24,MTD4413,NPLTNANTHNY:7,40.139193,-88.194596,Napleton & Anthony (SW Far Side),,,,,,,,,,,,,,,,,,,,,,,,,
NRTHWDGRG,Northwood and George,MTD6478,35036.69,MTD6478,NRTHWDGRG:1,40.140023,-88.189756,Northwood & George (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NVGRGPL,Nevada and Gregory Place,MTD4044,24280.63,MTD4044,NVGRGPL:1,40.106015,-88.221375,Nevada & Gregory Pl. (NE Corner),MTD4044,NVGRGPL:3,40.105943,-88.221662,Nevada & Gregory Pl. (SW Corner),,,,,,,,,,,,,,,,,,,,
NVLNCLN,Nevada and Lincoln,MTD2463,24860.46,MTD2463,NVLNCLN:3,40.105932,-88.21969,Nevada & Lincoln (SW Corner),MTD2463,NVLNCLN:8,40.106012,-88.21961,Nevada & Lincoln (NW Far Side),,,,,,,,,,,,,,,,,,,,
NWPRTLNDSFRM,Newport and Landis Farm,MTD8814,36595.88,MTD8814,NWPRTLNDSFRM:4,40.139998,-88.183906,Newport & Landis Farm (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
NWTNLGGT,Newton and Leggett,MTD1312,22188.02,MTD1312,NWTNLGGT:2,40.15271,-88.253571,Newton & Leggett (SE Corner),MTD1312,NWTNLGGT:3,40.152766,-88.253759,Newton & Leggett (SW Corner),,,,,,,,,,,,,,,,,,,,
NWTNNBL,Newton and Nobel,MTD1175,21607.43,MTD1175,NWTNNBL:1,40.152786,-88.256567,Newton & Nobel (NE Corner),MTD1175,NWTNNBL:3,40.152652,-88.256843,Newton & Nobel (SW Corner),,,,,,,,,,,,,,,,,,,,
NWTNNWMK,Newton and Newmark,MTD0212,18800.64,MTD0212,NWTNNWMK:3,40.152477,-88.273255,Newton & Newmark (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
OAK,Oak between Hazelwood and St. Mary's,MTD1774,19615.89,MTD1774,OAK:2,40.093373,-88.241052,Oak St. (East Side),,,,,,,,,,,,,,,,,,,,,,,,,
OAKANT,Oak and Anthony,MTD3921,23750.14,MTD3921,OAKANT:1,40.13534,-88.230812,Oak & Anthony (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
OAKGTY,Oak and Gerty,MTD1640,20380.05,MTD1640,OAKGTY:8,40.087085,-88.2411,Oak & Gerty (NW Far Side),,,,,,,,,,,,,,,,,,,,,,,,,
OAKKNYN,Oak and Kenyon,MTD4469,23580.53,MTD4469,OAKKNYN:4,40.134697,-88.231305,Oak & Kenyon (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
ODMIDN,Orchard Downs Mid-Block North,MTD6447,27533.42,MTD6447,ODMIDN:2,40.094343,-88.211495,Orchard Downs Mid-North (East),MTD6447,ODMIDN:4,40.094408,-88.211666,Orchard Downs Mid-North (West),,,,,,,,,,,,,,,,,,,,
ODMIDS,Orchard Downs Mid-Block South,MTD2534,27668.06,MTD2534,ODMIDS:2,40.092594,-88.211513,Orchard Downs Mid-South (East),MTD2534,ODMIDS:4,40.092732,-88.211578,Orchard Downs Mid-South (West),,,,,,,,,,,,,,,,,,,,
ODNS,Orchard Downs North Shelter,MTD3214,26662.19,MTD3214,ODNS:1,40.096603,-88.214303,Orchard Downs North Shelter (West),MTD3214,ODNS:2,40.0964,-88.214195,Orchard Downs North Shelter (East),,,,,,,,,,,,,,,,,,,,
ODSS,Orchard Downs South Shelter,MTD7317,27904.02,MTD7317,ODSS:1,40.090907,-88.211043,Orchard Downs South Shelter,MTD7317,ODSS:4,40.090873,-88.211318,Orchard Downs South Shelter (West),,,,,,,,,,,,,,,,,,,,
ONENORTH,ONE Illinois North,MTD2273,25813.34,MTD2273,ONENORTH:1,40.128013,-88.219627,One Illinois North,,,,,,,,,,,,,,,,,,,,,,,,,
ONESOUTH,ONE Illinois South,MTD1141,25508.57,MTD1141,ONESOUTH:1,40.124982,-88.219562,One Illinois South,,,,,,,,,,,,,,,,,,,,,,,,,
PA4TH,Pennsylvania and Fourth,MTD3326,21218.18,MTD3326,PA4TH:1,40.100583,-88.233162,Pennsylvania & Fourth (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PA6TH,Pennsylvania and Sixth,MTD2460,22034.87,MTD2460,PA6TH:1,40.100587,-88.230008,Pennsylvania & Sixth (NE Corner),MTD2460,PA6TH:4,40.100732,-88.230233,Pennsylvania & Sixth (NW Corner),,,,,,,,,,,,,,,,,,,,
PAADRSN,Pennsylvania and Anderson,MTD1143,30357.82,MTD1143,PAADRSN:1,40.100808,-88.199968,Penn & Anderson (NE Corner),MTD1143,PAADRSN:4,40.100865,-88.20019,Penn & Anderson (NW Corner),,,,,,,,,,,,,,,,,,,,
PAAG,Pennsylvania and Ag. Engineering,MTD0613,23090.31,MTD0613,PAAG:2,40.100647,-88.22637,Ag. Engineering (North Side),,,,,,,,,,,,,,,,,,,,,,,,,
PABDWY,Pennsylvania and Broadway,MTD2733,28414.88,MTD2733,PABDWY:1,40.100755,-88.207008,Penn & Broadway (NE Corner),MTD2733,PABDWY:3,40.100692,-88.20732,Penn & Broadway (SW Corner),,,,,,,,,,,,,,,,,,,,
PACARL,Pennsylvania and Carle,MTD7323,27072.39,MTD7323,PACARL:1,40.100703,-88.211887,Penn & Carle (NE Corner),MTD7323,PACARL:3,40.100667,-88.212127,Penn & Carle (SW Corner),,,,,,,,,,,,,,,,,,,,
PACT,Pennsylvania Ct.,MTD2414,31209.89,MTD2414,PACT:1,40.100416,-88.197138,Pennsylvania Ct. (South Side),,,,,,,,,,,,,,,,,,,,,,,,,
PADNR,Pennsylvania and Dorner,MTD0226,24432.78,MTD0226,PADNR:4,40.100813,-88.221848,Penn & Dorner (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PAGWN,Pennsylvania and Goodwin,MTD7174,23698.35,MTD7174,PAGWN:1,40.100662,-88.224078,Penn & Goodwin (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PAMD,Pennsylvania and Maryland Dr.,MTD2206,24064.89,MTD2206,PAMD:2,40.100512,-88.222827,Penn & Maryland (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PAORCH,Pennsylvania and Orchard,MTD3457,26400.26,MTD3457,PAORCH:1,40.100722,-88.214352,Penn & Orchard (NE Corner),MTD3457,PAORCH:3,40.100637,-88.21451,Penn & Orchard (SW Corner),,,,,,,,,,,,,,,,,,,,
PAPAR,Pennsylvania at PAR,MTD0735,24735.83,MTD0735,PAPAR:1,40.100559,-88.220146,Pennsylvania at PAR (South Side),MTD0735,PAPAR:2,40.10067,-88.220743,Pennsylvania at PAR (North Side),,,,,,,,,,,,,,,,,,,,
PAR,Pennsylvania Ave. Residence Hall,MTD5524,24784.95,MTD5524,PAR:2,40.09949,-88.220416,PAR (North Side Shelter),,,,,,,,,,,,,,,,,,,,,,,,,
PARACE,Pennsylvania and Race,MTD5714,27742.26,MTD5714,PARACE:1,40.100723,-88.209355,Pennsylvania & Race (NE Corner),MTD5714,PARACE:2,40.10059,-88.209608,Pennsylvania & Race (SE Corner),MTD5714,PARACE:3,40.100673,-88.209742,Pennsylvania & Race (SW Corner),MTD5714,PARACE:4,40.100775,-88.209662,Pennsylvania & Race (NW Corner),,,,,,,,,,
PARKVIEW,Parkview,MTD1340,23665.89,MTD1340,PARKVIEW:1,40.068067,-88.242722,Parkview (South Side),MTD1340,PARKVIEW:2,40.068119,-88.241864,Parkview (North Side),,,,,,,,,,,,,,,,,,,,
PAVIN,Pennsylvania and Vine,MTD5474,28998.14,MTD5474,PAVIN:3,40.100705,-88.205095,Penn & Vine (SW Corner),MTD5474,PAVIN:4,40.100795,-88.204992,Penn & Vine (NW Corner),MTD5474,PAVIN:8,40.100785,-88.20543,Penn & Vine (NW Far Side),,,,,,,,,,,,,,,
PAWILEY,Pennsylvania and Wiley Dr.,MTD7641,30999.26,MTD7641,PAWILEY:3,40.100705,-88.19786,Penn & Wiley (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PBLBRKBLGRS,Pebblebrook and Bluegrass,MTD3832,7317.5,MTD3832,PBLBRKBLGRS:3,40.128712,-88.308502,Pebblebrook & Bluegrass (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PDKELOTB,Paddock Dr. East at Winfield Village Lot,MTD6033,23102.33,MTD6033,PDKELOTB:2,40.068075,-88.244815,Winfield Village Lot B,,,,,,,,,,,,,,,,,,,,,,,,,
PDKWLOTG,Paddock Dr. West at Winfield Village Lot,MTD6466,23454.15,MTD6466,PDKWLOTG:1,40.06606,-88.245497,Winfield Village Lot G,MTD6466,PDKWLOTG:2,40.066134,-88.245463,Winfield Village Lot G,,,,,,,,,,,,,,,,,,,,
PDKWLOTM,Paddock Dr. West at Winfield Village Lot,MTD1156,22767.56,MTD1156,PDKWLOTM:1,40.068067,-88.246555,Winfield Village Lot M,,,,,,,,,,,,,,,,,,,,,,,,,
PHILOCO,Philo and Colorado,MTD7430,33200.12,MTD7430,PHILOCO:4,40.09487,-88.190765,Philo & Colorado (NW Corner),MTD7430,PHILOCO:5,40.095188,-88.190632,Philo & Colorado (NE Far Side),,,,,,,,,,,,,,,,,,,,
PHILOHRDG,Philo and Harding,MTD2033,33247.2,MTD2033,PHILOHRDG:4,40.09393,-88.190733,Philo & Harding (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PHILOLRL,Philo and Laurel,MTD6035,32962.27,MTD6035,PHILOLRL:2,40.100587,-88.190747,Philo & Laurel (East Side),MTD6035,PHILOLRL:4,40.10096,-88.190828,Philo & Laurel (NW Corner),,,,,,,,,,,,,,,,,,,,
PHILOMFRD,Philo and Mumford,MTD6524,33537.65,MTD6524,PHILOMFRD:2,40.090555,-88.190547,Philo & Mumford (SE Corner),MTD6524,PHILOMFRD:4,40.090775,-88.19067,Philo & Mumford (NW Corner),,,,,,,,,,,,,,,,,,,,
PHILOPA,Philo and Pennsylvania,MTD5744,33023.37,MTD5744,PHILOPA:2,40.099187,-88.190643,Philo & Pennsylvania (East Side),MTD5744,PHILOPA:4,40.099382,-88.190815,Philo & Pennsylvania (NW Corner),,,,,,,,,,,,,,,,,,,,
PHILOSCVL,Philo and Scovill,MTD7137,33917.43,MTD7137,PHILOSCVL:2,40.086042,-88.190517,Philo & Scovill (SE Corner),MTD7137,PHILOSCVL:4,40.086203,-88.190585,Philo & Scovill (NW Corner),,,,,,,,,,,,,,,,,,,,
PHILOSLVR,Philo and Silver,MTD3655,33436.41,MTD3655,PHILOSLVR:3,40.091457,-88.190787,Philo & Silver (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PHILOWDSR,Philo and Windsor,MTD2152,34201.29,MTD2152,PHILOWDSR:1,40.083895,-88.188764,Philo & Windsor (NE),MTD2152,PHILOWDSR:2,40.083578,-88.190438,Philo & Windsor (SE Corner),MTD2152,PHILOWDSR:4,40.083969,-88.190567,Philo & Windsor (NW Corner),MTD2152,PHILOWDSR:6,40.083728,-88.189995,Philo & Windsor (SE Far Side),,,,,,,,,,
PKCNTRL,Park and Central,MTD1437,27422.33,MTD1437,PKCNTRL:1,40.117444,-88.210744,Park & Central (NE Corner),MTD1437,PKCNTRL:3,40.117389,-88.210957,Park & Central (SW Corner),,,,,,,,,,,,,,,,,,,,
PKLN,Parkland College,MTD3534,10104.28,MTD3534,PKLN:1,40.131574,-88.288138,Parkland College (Main Stop),,,,,,,,,,,,,,,,,,,,,,,,,
PKLNBDFD,Park Lane and Bedford,MTD0595,18784.3,MTD0595,PKLNBDFD:3,40.080631,-88.252014,Park Lane & Bedford (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PKLNCTBRAD,Parkland Ct. and Bradley,MTD0217,10801.99,MTD0217,PKLNCTBRAD:1,40.12752,-88.278523,Parkland Ct. & Bradley (NE Corner),MTD0217,PKLNCTBRAD:3,40.127387,-88.278858,Parkland Ct. & Bradley (SW Corner),MTD0217,PKLNCTBRAD:4,40.127618,-88.278705,Parkland Ct. & Bradley (NW Corner),,,,,,,,,,,,,,,
PKLNSTFD,Park Lane and Stanford,MTD3926,17872.34,MTD3926,PKLNSTFD:1,40.080719,-88.255814,Park Lane & Stanford (NE Corner),MTD3926,PKLNSTFD:3,40.080658,-88.255959,Park Lane & Stanford (SW Corner),,,,,,,,,,,,,,,,,,,,
PKMCCLGH,Park and McCullough,MTD5873,26909.68,MTD5873,PKMCCLGH:4,40.117492,-88.212811,Park & McCullough (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PKNSCHKE,Perkins and Cherokee,MTD7633,39555.11,MTD7633,PKNSCHKE:1,40.127657,-88.168778,Perkins & Cherokee (NE Corner),MTD7633,PKNSCHKE:3,40.127605,-88.168963,Perkins & Cherokee (South Side),,,,,,,,,,,,,,,,,,,,
PKNSCOOK,Perkins and Cooks Lane,MTD1214,37338.91,MTD1214,PKNSCOOK:1,40.127577,-88.17686,Perkins & Cooks Ln. (NE Corner),MTD1214,PKNSCOOK:3,40.12753,-88.176997,Perkins & Cooks Ln. (South Side),,,,,,,,,,,,,,,,,,,,
PKNSCROL,Perkins and Carroll,MTD6764,32451.18,MTD6764,PKNSCROL:1,40.127477,-88.194587,Perkins & Carroll (North Side),MTD6764,PKNSCROL:3,40.127425,-88.194897,Perkins & Carroll (SW Corner),MTD6764,PKNSCROL:7,40.12717,-88.194757,Perkins & Carroll (SW Far Side),,,,,,,,,,,,,,,
PKNSEAST,Perkins and Eastern,MTD5141,33094.67,MTD5141,PKNSEAST:1,40.127487,-88.192302,Perkins & Eastern (North Side),MTD5141,PKNSEAST:2,40.127323,-88.192313,Perkins & Eastern (SE Corner),MTD5141,PKNSEAST:3,40.127443,-88.192548,Perkins & Eastern (SW Corner),MTD5141,PKNSEAST:7,40.127179,-88.192394,Perkins & Eastern (SW Far Side),,,,,,,,,,
PKNSHICRS,Perkins and High Cross,MTD5154,41197.78,MTD5154,PKNSHICRS:3,40.12768,-88.162965,Perkins & High Cross (SW Corner),MTD5154,PKNSHICRS:4,40.127785,-88.162868,Perkins & High Cross (NW Corner),,,,,,,,,,,,,,,,,,,,
PKNSIVAN,Perkins at Ivanhoe,MTD5417,34000.19,MTD5417,PKNSIVAN:1,40.127507,-88.189132,Perkins & Ivanhoe (North Side),MTD5417,PKNSIVAN:3,40.127448,-88.18908,Perkins & Ivanhoe (South Side),,,,,,,,,,,,,,,,,,,,
PKNSRICH,Perkins and Richard,MTD6733,33539.76,MTD6733,PKNSRICH:1,40.127507,-88.19072,Perkins & Richard (NE Corner),MTD6733,PKNSRICH:3,40.12746,-88.190867,Perkins & Richard (SW Corner),,,,,,,,,,,,,,,,,,,,
PKNSRNTRW,Perkins and Raintree Woods,MTD2413,38387.85,MTD2413,PKNSRNTRW:1,40.127628,-88.173053,Perkins & Raintree (North Side),MTD2413,PKNSRNTRW:3,40.127577,-88.173178,Perkins & Raintree (SW Corner),,,,,,,,,,,,,,,,,,,,
PKRMN,Park and Romine,MTD1531,22916.61,MTD1531,PKRMN:1,40.11741,-88.227015,Park & Romine (North Side),MTD1531,PKRMN:3,40.117363,-88.227249,Park & Romine (SW Corner),,,,,,,,,,,,,,,,,,,,
PKWRT,Park and Wright,MTD4255,22498.37,MTD4255,PKWRT:1,40.11738,-88.228677,Park & Wright (NE Corner),MTD4255,PKWRT:6,40.117348,-88.228473,Park & Wright (SE Far Side),,,,,,,,,,,,,,,,,,,,
PLACYNTHA,Paula and Cynthia,MTD7771,13494.73,MTD7771,PLACYNTHA:3,40.135403,-88.275138,Paula & Cynthia (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PLAGH,Paula and Garden Hills Drive,MTD6265,13719.05,MTD6265,PLAGH:1,40.134608,-88.272788,Paula & Garden Hills (NE Corner),MTD6265,PLAGH:3,40.13465,-88.273023,Paula & Garden Hills (SW Corner),,,,,,,,,,,,,,,,,,,,
PLAHNYSKL,Paula and Honeysuckle,MTD1614,14210.79,MTD1614,PLAHNYSKL:1,40.133165,-88.268817,Paula & Honeysuckle (NE Corner),MTD1614,PLAHNYSKL:3,40.133225,-88.269,Paula & Honeysuckle (SW Corner),,,,,,,,,,,,,,,,,,,,
PLAJEANNE,Paula and Jeanne,MTD7354,14831.46,MTD7354,PLAJEANNE:3,40.131692,-88.264788,Paula & Jeanne (South Side),,,,,,,,,,,,,,,,,,,,,,,,,
PLAJOANE,Paula and Joanne Lane,MTD7527,13835.21,MTD7527,PLAJOANE:1,40.13427,-88.271875,Paula & Joanne (NE Corner),MTD7527,PLAJOANE:3,40.134262,-88.27191,Paula & Joanne (SW Corner),,,,,,,,,,,,,,,,,,,,
PLAKIRK,Paula and Kirk Lane,MTD0066,14667.65,MTD0066,PLAKIRK:1,40.132007,-88.26559,Paula & Kirk Ln. (North Side),MTD0066,PLAKIRK:3,40.132022,-88.26576,Paula & Kirk Ln. (SW Corner),,,,,,,,,,,,,,,,,,,,
PLALRKSPR,Paula and Larkspur,MTD2623,14338.29,MTD2623,PLALRKSPR:3,40.132882,-88.268053,Paula & Larkspur (South Side),,,,,,,,,,,,,,,,,,,,,,,,,
PLAMATS,Paula and Mattis,MTD1553,13336.13,MTD1553,PLAMATS:1,40.13613,-88.276948,Paula & Mattis (NE Corner),MTD1553,PLAMATS:6,40.135923,-88.276615,Paula & Mattis (SE Far Side),,,,,,,,,,,,,,,,,,,,
PLAMCNLY,Paula and McKinley,MTD6155,15121.6,MTD6155,PLAMCNLY:2,40.130881,-88.262681,Paula & McKinley (SE Corner),MTD6155,PLAMCNLY:3,40.131018,-88.262894,Paula & McKinley (SW Corner),MTD6155,PLAMCNLY:4,40.13109,-88.262772,Paula & McKinley (NW Corner),,,,,,,,,,,,,,,
PLAMELNE,Paula and Melanie,MTD4116,14048.91,MTD4116,PLAMELNE:3,40.133667,-88.270258,Paula & Melanie (South Side),,,,,,,,,,,,,,,,,,,,,,,,,
PLAPWRS,Paula and Powers,MTD2112,14964.05,MTD2112,PLAPWRS:3,40.131372,-88.263918,Paula & Powers (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
PLASTIPAK,Plastipak,MTD3216,3243.87,MTD3216,PLASTIPAK:1,40.116255,-88.302173,Plastipak,MTD3216,PLASTIPAK:2,40.116023,-88.302212,Plastipak,,,,,,,,,,,,,,,,,,,,
PLAZA,Transit Plaza,MTD7411,22204.77,MTD3520,PLAZA:1,40.10847,-88.228957,Transit Plaza (NW Platform),MTD6263,PLAZA:2,40.108582,-88.228842,Transit Plaza (NE Platform),MTD5404,PLAZA:3,40.108202,-88.228923,Transit Plaza (SW Platform),MTD6115,PLAZA:4,40.108178,-88.228828,Transit Plaza (SE Platform),,,,,,,,,,
